Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,num_user_for_reviews,language,content_rating,budget,title_year,imdb_score,aspect_ratio,movies_made,main_genre,num_genre,num_top_actors,num_pop_actors
train,1,193,131,173005002,National Treasure ,255447,692,English,PG,100000000,2004,6.9,2.35,7,Action,5,1,0
train,0,170,104,75030163,Eragon ,108076,1690,English,PG,100000000,2006,5.1,2.35,1,Action,4,1,0
train,1,203,102,107515297,Epic ,85833,113,English,PG,100000000,2013,6.7,2.35,3,Adventure,4,1,0
train,1,321,103,67631157,The Tourist ,176598,374,English,PG13,100000000,2010,6,2.35,1,Action,3,2,1
train,1,174,121,66862068,End of Days ,89509,524,English,R,83000000,1999,5.7,2.35,2,Action,4,1,0
train,1,606,240,116866727,The Wolf of Wall Street ,780588,1138,English,R,100000000,2013,8.2,2.35,20,Biography,4,3,1
train,1,144,121,184031112,Batman Forever ,190786,539,English,PG13,100000000,1995,5.4,1.85,10,Action,3,0,0
train,1,192,129,54700065,Starship Troopers ,221521,1049,English,R,105000000,1997,7.2,1.85,3,Action,3,0,0
train,1,188,101,55673333,Legend of the Guardians: The Owls of Ga'Hoole ,65785,160,English,PG,80000000,2010,7,2.35,7,Action,5,0,0
train,1,212,87,40198710,Catwoman ,87451,660,English,PG13,100000000,2004,3.3,2.35,1,Action,5,0,0
train,1,245,101,72660029,Hercules ,115687,269,English,PG13,100000000,2014,6,2.35,7,Action,2,1,0
train,1,127,95,38120554,Treasure Planet ,71527,217,English,PG,140000000,2002,7.1,1.5,3,Adventure,4,1,1
train,1,167,102,49392095,Land of the Lost ,52029,224,English,PG13,100000000,2009,5.4,1.85,3,Adventure,3,1,0
train,1,320,131,39292022,The Expendables 3 ,127258,351,English,PG13,90000000,2014,6.1,2.35,1,Action,3,3,1
train,1,78,94,17010646,Son of the Mask ,40751,239,English,PG,84000000,2005,2.2,1.85,2,Comedy,3,0,0
train,1,289,122,24985612,In the Heart of the Sea ,71782,161,English,PG13,100000000,2015,7,1.85,12,Action,6,1,1
train,1,66,95,4411102,The Adventures of Pluto Nash ,20295,164,English,PG13,100000000,2002,3.8,1.85,3,Action,3,1,0
train,1,208,88,130174897,The Peanuts Movie ,27918,155,English,G,99000000,2015,7.2,1.85,2,Adventure,4,0,0
train,1,97,110,10200000,The Spanish Prisoner ,18697,263,English,PG,10000000,1997,7.3,1.85,2,Drama,3,0,0
train,1,202,130,202007640,The Mummy Returns ,248045,890,English,PG13,98000000,2001,6.3,2.35,4,Action,4,2,0
train,1,233,216,77679638,Gangs of New York ,314033,1166,English,R,100000000,2002,7.5,2.35,20,Crime,2,2,1
train,1,169,93,59475623,The Stepford Wives ,49739,407,English,PG13,90000000,2004,5.2,1.85,7,Comedy,3,2,0
train,1,200,152,108638745,Black Hawk Down ,292022,1103,English,R,92000000,2001,7.7,2.35,14,Drama,3,1,0
train,1,255,85,86897182,The Campaign ,106790,177,English,R,95000000,2012,6.2,1.85,7,Comedy,1,1,0
train,1,221,146,95328937,Sex and the City 2 ,59581,293,English,R,100000000,2010,4.3,1.85,1,Comedy,3,0,0
train,1,82,89,50802661,The Road to El Dorado ,58300,139,English,PG,95000000,2000,6.9,1.85,2,Adventure,5,0,0
train,1,233,88,161317423,Ice Age: Continental Drift ,145321,139,English,PG,95000000,2012,6.6,2.35,2,Adventure,4,1,1
train,1,343,105,201148159,Cinderella ,103737,322,English,PG,95000000,2015,7,2.35,3,Drama,4,0,0
train,1,308,135,43982842,The Lovely Bones ,125109,593,English,PG13,65000000,2009,6.7,2.35,5,Drama,3,0,0
train,1,328,192,377019252,The Lord of the Rings: The Return of the King ,1215718,3189,English,PG13,94000000,2003,8.9,2.35,5,Action,4,0,0
train,1,294,172,340478898,The Lord of the Rings: The Two Towers ,1100446,2417,English,PG13,94000000,2002,8.7,2.35,5,Action,4,1,0
train,1,199,100,131144183,Lara Croft: Tomb Raider ,157016,824,English,PG13,115000000,2001,5.7,2.35,8,Action,4,1,0
train,1,529,105,176740650,Rise of the Planet of the Apes ,403836,646,English,PG13,93000000,2011,7.6,2.35,2,Action,4,1,0
train,1,198,107,71148699,The Spiderwick Chronicles ,68935,125,English,PG,90000000,2008,6.6,2.35,6,Adventure,3,0,0
train,1,412,101,67344392,A Good Day to Die Hard ,165618,503,English,R,92000000,2013,5.3,1.85,3,Action,2,1,0
train,1,106,137,22406362,The Alamo ,16832,267,English,PG13,107000000,2004,6,2.35,4,Drama,4,1,0
train,1,283,115,261437578,The Incredibles ,479166,815,English,PG,92000000,2004,8,2.35,5,Action,4,0,0
train,1,61,124,11000000,Cutthroat Island ,21102,169,English,PG13,98000000,1995,5.6,2.35,14,Action,3,0,0
train,1,175,98,250147615,Men in Black ,403014,289,English,PG13,90000000,1997,7.3,1.85,7,Adventure,5,2,0
train,1,191,82,245823397,Toy Story 2 ,385871,515,English,G,90000000,1999,7.9,1.85,5,Adventure,5,1,0
train,1,316,98,81557479,Unstoppable ,149947,326,English,PG13,100000000,2010,6.8,2.35,10,Action,2,2,0
train,1,127,90,226138454,Rush Hour 2 ,160440,394,English,PG13,90000000,2001,6.6,2.35,7,Action,4,0,0
train,1,185,130,155370362,What Lies Beneath ,98403,683,English,PG13,100000000,2000,6.6,2.35,13,Drama,5,1,0
train,1,191,90,124870275,Cloudy with a Chance of Meatballs ,152601,156,English,PG,100000000,2009,7,2.35,3,Animation,4,0,0
train,1,188,94,196573705,Ice Age: Dawn of the Dinosaurs ,166791,132,English,PG,90000000,2009,7,1.85,4,Action,5,0,0
train,1,362,114,58229120,The Secret Life of Walter Mitty ,236421,515,English,PG,90000000,2013,7.3,2.35,4,Adventure,5,1,0
train,1,181,94,125305545,Charlie's Angels ,145350,643,English,PG13,92000000,2000,5.5,2.35,6,Action,5,1,0
train,1,352,151,132373442,The Departed ,873649,2054,English,R,90000000,2006,8.5,2.35,20,Crime,3,2,1
train,1,143,88,120618403,Mulan ,171792,222,English,G,90000000,1998,7.5,1.66,1,Adventure,6,0,0
train,1,308,121,110416702,Tropic Thunder ,307539,577,English,R,92000000,2008,7,2.35,4,Action,2,2,1
train,1,148,128,100012500,Die Hard with a Vengeance ,299258,346,English,R,90000000,1995,7.6,2.35,9,Action,3,1,0
train,1,415,128,209019489,Sherlock Holmes ,477300,621,English,PG13,90000000,2009,7.6,1.85,3,Action,5,1,1
train,1,1,141,48116175.70878304,Ben-Hur ,57,1,English,PG13,59900477.508205555,2016,6.1,2.35,3,Adventure,3,1,0
train,1,146,95,84037039,Atlantis: The Lost Empire ,72591,289,English,PG,120000000,2001,6.8,2.35,2,Action,6,0,0
train,1,269,121,83077470,Valkyrie ,183247,440,English,PG13,75000000,2008,7.1,1.85,7,Drama,4,2,0
train,1,198,113,100018837,You Don't Mess with the Zohan ,156348,380,English,PG13,90000000,2008,5.5,1.85,9,Action,2,1,0
train,1,253,106,78747585,Pixels ,89770,342,English,PG13,88000000,2015,5.6,2.35,7,Action,4,2,1
train,1,281,146,78616689,A.I. Artificial Intelligence ,238747,2153,English,PG13,100000000,2001,7.1,1.85,24,Adventure,3,1,0
train,1,122,88,75817994,The Haunted Mansion ,32049,179,English,PG,90000000,2003,4.9,2.35,4,Comedy,5,0,0
train,1,159,150,100853835,Contact ,200556,611,English,PG,90000000,1997,7.4,2.35,13,Drama,4,1,0
train,1,180,119,73209340,Hollow Man ,101834,628,English,R,95000000,2000,5.7,1.85,3,Action,4,0,0
train,1,183,106,68558662,Percy Jackson: Sea of Monsters ,86627,204,English,PG,90000000,2013,5.9,2.35,3,Adventure,3,0,0
train,1,157,117,65653758,Lara Croft Tomb Raider: The Cradle of Life ,102747,316,English,PG13,95000000,2003,5.5,2.35,5,Action,3,3,0
train,1,196,129,64685359,Now You See Me 2 ,40862,139,English,PG13,90000000,2016,6.9,2.35,5,Action,6,1,0
train,1,64,116,61355436,The Saint ,52136,184,English,PG13,68000000,1997,6.2,2.35,5,Action,5,0,0
train,1,181,114,60874615,Mission to Mars ,60467,949,English,PG,90000000,2000,5.6,2.35,10,Adventure,3,1,0
train,1,240,96,143618384,Rio ,165333,186,English,G,90000000,2011,7,2.35,4,Adventure,5,1,0
train,1,93,132,58220776,Bicentennial Man ,87785,362,English,PG,100000000,1999,6.8,1.85,7,Comedy,3,2,1
train,1,84,104,47474112,Volcano ,58227,181,English,PG13,90000000,1997,5.4,1.85,2,Action,4,1,0
train,1,66,111,42877165,The Devil's Own ,45602,114,English,R,86000000,1997,6.1,2.35,2,Action,4,2,0
train,1,166,129,37567440,Conan the Barbarian ,113065,337,English,R,20000000,1982,6.9,2.35,3,Adventure,2,0,0
train,1,201,144,61644321,Cinderella Man ,148238,529,English,PG13,88000000,2005,8,2.35,12,Biography,3,1,0
train,1,114,113,241688385,Twister ,144053,395,English,PG13,92000000,1996,6.3,2.35,5,Action,4,1,1
train,1,221,143,233630478,Cast Away ,394317,1051,English,PG13,90000000,2000,7.7,1.85,13,Adventure,3,1,0
train,1,206,108,197992827,Happy Feet ,132501,548,English,PG,100000000,2006,6.5,2.35,1,Animation,5,2,2
train,1,239,108,176049130,The Bourne Supremacy ,348232,806,English,PG13,75000000,2004,7.8,2.35,4,Action,3,1,0
train,1,142,124,172620724,Air Force One ,146134,393,English,R,85000000,1997,6.4,2.35,5,Action,4,2,0
train,1,186,116,183405771,Ocean's Eleven ,402645,845,English,PG13,85000000,2001,7.8,2.35,14,Crime,2,2,0
train,1,256,91,148313048,Hotel Transylvania ,164148,168,English,PG,85000000,2012,7.1,1.85,2,Animation,4,3,0
train,1,222,107,127706877,Enchanted ,142496,399,English,PG,85000000,2007,7.1,2.35,2,Animation,6,0,0
train,1,298,115,126149655,Safe House ,166693,276,English,R,85000000,2012,6.8,2.35,1,Action,4,3,0
train,1,84,100,66941559,102 Dalmatians ,26413,77,English,G,85000000,2000,4.8,1.85,2,Adventure,3,0,0
train,1,236,104,78009155,Tower Heist ,110073,194,English,PG13,75000000,2011,6.2,2.35,7,Action,3,1,0
train,1,157,138,63224849,The Holiday ,182757,483,English,PG13,85000000,2006,6.9,1.85,5,Comedy,2,1,0
train,1,238,122,117144465,Ocean's Thirteen ,256928,288,English,PG13,85000000,2007,6.9,2.35,14,Crime,2,3,0
train,1,107,83,84303558,Open Season ,65270,100,English,PG,85000000,2006,6.2,1.85,2,Adventure,4,1,0
train,1,459,139,150832203,Divergent ,341058,713,English,PG13,85000000,2014,6.7,2.35,4,Adventure,3,2,0
train,1,187,131,51396781,Enemy at the Gates ,188887,662,English,R,68000000,2001,7.6,2.35,2,Drama,3,0,0
train,1,151,104,47592825,The Rundown ,82731,255,English,PG13,85000000,2003,6.7,2.35,6,Action,4,2,0
train,1,80,130,50016394,Last Action Hero ,106528,257,English,PG13,70000000,1993,6.2,2.35,9,Action,4,0,0
train,1,229,145,57010853,Memoirs of a Geisha ,119286,548,English,PG13,85000000,2005,7.3,2.35,5,Drama,2,0,0
train,1,98,178,44606335,Meet Joe Black ,169023,703,English,PG13,90000000,1998,7.1,1.85,4,Drama,3,2,0
train,1,135,108,40048332,Collateral Damage ,61417,339,English,R,85000000,2002,5.5,1.85,4,Action,3,0,0
train,1,84,123,103211737.65931739,All That Jazz ,19228,146,English,R,11983704.163628774,1979,7.8,1.85,2,Comedy,4,0,0
train,1,382,106,64933670,Mirror Mirror ,70838,208,English,PG,85000000,2012,5.6,1.85,4,Adventure,5,1,0
train,1,393,112,31494270,Scott Pilgrim vs. the World ,273921,522,English,PG13,60000000,2010,7.5,1.85,1,Action,4,1,0
train,1,149,135,31111260,The Core ,77029,466,English,PG13,60000000,2003,5.4,2.35,4,Action,4,0,0
train,1,94,109,123307945,Nutty Professor II: The Klumps ,39391,171,English,PG13,65000000,2000,4.3,1.85,7,Comedy,3,0,0
train,1,138,86,153288182,Scooby-Doo ,71424,521,English,PG,84000000,2002,4.9,1.85,6,Adventure,3,0,0
train,1,127,130,62131607.78602386,Creepshow ,29932,211,English,R,8000000,1982,6.9,1.85,5,Comedy,3,0,0
train,1,238,88,80170146,Jumper ,243053,488,English,PG13,85000000,2008,6.1,2.35,7,Action,4,1,0
train,1,345,120,75754670,Hellboy II: The Golden Army ,208422,342,English,PG13,85000000,2008,7,1.85,4,Action,5,0,0
train,1,377,162,33048353,Zodiac ,301279,589,English,R,65000000,2007,7.7,2.35,10,Crime,5,2,1
train,1,170,123,34543701,The 6th Day ,100001,289,English,PG13,82000000,2000,5.9,2.35,2,Action,4,2,0
train,1,191,101,242589580,Bruce Almighty ,296904,604,English,PG13,81000000,2003,6.7,1.85,7,Comedy,2,2,0
train,1,424,113,102981571,The Expendables ,270226,741,English,R,80000000,2010,6.5,2.35,2,Action,3,2,1
train,1,154,110,180965237,Mission: Impossible ,300542,378,English,PG13,80000000,1996,7.1,2.35,10,Action,3,1,0
train,1,673,142,407999255,The Hunger Games ,701607,1959,English,PG13,78000000,2012,7.3,2.35,3,Adventure,4,2,1
train,1,383,102,254455986,The Hangover Part II ,375879,402,English,R,80000000,2011,6.5,2.35,7,Comedy,1,1,0
train,1,153,126,162831698,Batman Returns ,215255,610,English,PG13,80000000,1992,7,1.85,14,Action,1,0,0
train,1,166,83,155019340,Over the Hedge ,127345,250,English,PG,80000000,2006,6.8,1.85,2,Adventure,4,3,0
train,1,120,97,82506325,Charlotte's Web ,27838,102,English,G,19864149.271359183,2006,6.4,1.85,5,Comedy,3,2,0
train,1,125,120,140459099,Deep Impact ,135601,493,English,PG13,75000000,1998,6.1,2.35,3,Action,5,3,0
train,1,134,113,158115031,The Longest Yard ,130070,316,English,PG13,82000000,2005,6.4,2.35,7,Comedy,3,1,0
train,1,91,87,133103929,Alvin and the Chipmunks: Chipwrecked ,22838,56,English,G,75000000,2011,4.4,1.85,4,Adventure,6,1,0
train,1,139,101,133668525,Grown Ups 2 ,107817,255,English,PG13,80000000,2013,5.4,1.85,9,Comedy,1,3,0
train,1,265,110,130313314,Get Smart ,168172,380,English,PG13,80000000,2008,6.5,1.85,7,Action,3,3,0
train,1,145,128,124590960,Something's Gotta Give ,91092,402,English,PG13,80000000,2003,6.7,1.85,5,Comedy,3,2,0
train,1,490,138,127968405,Shutter Island ,786092,964,English,R,80000000,2010,8.1,2.35,20,Mystery,2,1,1
train,1,163,91,128200012,Robots ,103022,269,English,PG,75000000,2005,6.3,1.85,3,Adventure,5,0,0
train,1,155,138,112225777,Face/Off ,283967,535,English,R,80000000,1997,7.3,2.35,5,Action,4,1,0
train,1,144,99,109993847,Bedtime Stories ,72326,116,English,PG,80000000,2008,6.1,2.35,6,Comedy,4,1,0
train,1,226,117,104054514,Road to Perdition ,200359,1009,English,R,80000000,2002,7.7,2.35,4,Crime,3,1,0
train,1,204,117,103028109,Just Go with It ,172878,203,English,PG13,80000000,2011,6.4,1.85,9,Comedy,2,1,0
train,1,139,123,101087161,Con Air ,225282,339,English,R,75000000,1997,6.8,2.35,8,Action,3,1,0
train,1,215,118,101111837,Eagle Eye ,150764,318,English,PG13,80000000,2008,6.6,2.35,4,Action,3,1,0
train,1,198,154,95632614,Cold Mountain ,118483,674,English,R,79000000,2003,7.2,2.35,3,Adventure,5,2,2
train,1,325,118,94822707,The Book of Eli ,227072,560,English,R,80000000,2010,6.9,2.35,3,Action,4,2,0
train,1,53,90,92969824,Flubber ,63625,64,English,PG,80000000,1997,5.2,1.85,4,Comedy,3,1,1
train,1,167,113,91188905,The Haunting ,58184,805,English,PG13,80000000,1999,4.9,2.35,5,Fantasy,4,1,0
train,1,46,88,90443603,Space Jam ,112167,123,English,PG,80000000,1996,6.3,1.77,1,Adventure,7,1,0
train,1,147,93,82226474,The Pink Panther ,65499,424,English,PG,65000000,2006,5.6,1.85,11,Adventure,5,0,0
train,1,276,104,79363785,The Day the Earth Stood Still ,139423,698,English,PG13,80000000,2008,5.5,2.35,4,Drama,3,1,0
train,1,80,135,76081498,Conspiracy Theory ,76099,162,English,R,75000000,1997,6.7,2.35,8,Action,5,1,0
train,1,406,134,85707116,Fury ,303185,701,English,R,68000000,2014,7.6,2.35,6,Action,3,1,0
train,1,97,98,74329966,Six Days Seven Nights ,60910,164,English,PG13,70000000,1998,5.7,2.35,8,Action,4,1,0
train,1,143,80,100169068,Yogi Bear ,16385,100,English,PG,80000000,2010,4.6,1.85,2,Adventure,4,0,0
train,1,106,83,73215310,Spirit: Stallion of the Cimarron ,44143,216,English,G,80000000,2002,7,2.35,1,Adventure,4,1,0
train,1,102,130,69102910,Lost in Space ,58402,370,English,PG13,80000000,1998,5.1,2.35,5,Action,5,2,0
train,1,209,129,65948711,The Manchurian Candidate ,86422,363,English,R,80000000,2004,6.6,1.85,5,Drama,4,1,0
train,1,152,89,169692572,Hotel Transylvania 2 ,56501,97,English,PG,80000000,2015,6.7,1.85,2,Animation,4,2,0
train,1,129,74,60507228,Fantasia 2000 ,27543,186,English,G,80000000,1999,7.3,1.78,3,Animation,4,0,0
train,1,124,96,56684819,The Time Machine ,103787,615,English,PG13,80000000,2002,5.9,2.35,2,Action,3,0,0
train,1,35,114,50628009,Mighty Joe Young ,22955,88,English,PG,90000000,1998,5.6,1.85,3,Action,5,1,0
train,1,166,99,69772969,Swordfish ,155532,543,English,R,80000000,2001,6.5,2.35,3,Action,3,3,1
train,1,137,129,45356386,The Legend of Zorro ,71574,244,Other,PG,75000000,2005,5.9,2.35,5,Action,3,0,0
train,1,87,90,39442871,Little Nicky ,80639,237,English,PG13,80000000,2000,5.3,1.85,4,Comedy,2,2,0
train,1,233,118,37899638,The Brothers Grimm ,98472,492,English,PG13,88000000,2005,5.9,1.85,3,Action,5,1,0
train,1,132,106,37754208,Mars Attacks! ,172217,405,English,PG13,70000000,1996,6.3,2.35,14,Action,3,1,1
train,1,95,117,27779888,The Edge ,55913,182,English,R,43725932.14097874,1997,6.9,2.35,3,Action,4,1,0
train,1,258,89,38542418,Surrogates ,151424,252,English,PG13,80000000,2009,6.3,2.35,3,Action,3,1,0
train,1,162,145,34566746,Thirteen Days ,45231,315,English,PG13,80000000,2000,7.3,1.85,4,Drama,3,1,0
train,1,61,114,32885565,Daylight ,53132,101,English,PG13,80000000,1996,5.8,1.85,9,Action,4,2,0
train,1,113,87,36073232,Walking with Dinosaurs 3D ,8913,66,English,PG,80000000,2013,5.2,2.35,1,Adventure,3,0,0
train,1,174,119,21471685,Battlefield Earth ,65464,1308,English,PG13,44000000,2000,2.4,2.35,1,Action,3,0,0
train,0,205,118,19673424,Nine ,37446,232,English,PG13,80000000,2009,5.8,2.35,5,Drama,3,0,0
train,1,123,116,19480739,Timeline ,53057,457,English,PG13,80000000,2003,5.6,2.35,8,Action,3,2,1
train,1,79,177,17593391,The Postman ,56403,376,English,R,80000000,1997,6,2.35,3,Action,4,0,0
train,1,202,106,27356090,The Last Witch Hunter ,58752,117,English,PG13,90000000,2015,6,2.35,2,Action,3,1,0
train,1,145,106,17473245,Red Planet ,47612,348,English,PG13,70000000,2000,5.7,2.35,1,Action,3,0,0
train,1,205,135,170708996,A Beautiful Mind ,610568,1171,English,PG13,58000000,2001,8.2,1.85,12,Biography,2,0,0
train,1,186,73,422783777,The Lion King ,644348,656,English,G,45000000,1994,8.5,1.66,2,Adventure,5,1,0
train,1,169,95,119793567,Cloudy with a Chance of Meatballs 2 ,64387,85,English,PG,78000000,2013,6.5,2.35,1,Animation,5,0,0
train,1,140,136,67286731,Hidalgo ,67856,345,English,PG13,100000000,2004,6.7,2.35,4,Action,3,2,1
train,1,156,91,74158157,Jack and Jill ,60370,264,English,PG,79000000,2011,3.4,1.85,9,Comedy,1,2,0
train,1,150,107,127083765,2 Fast 2 Furious ,191912,370,English,PG13,76000000,2003,5.9,2.35,6,Action,3,1,1
train,1,232,99,15071514,The Invasion ,65037,273,English,PG13,80000000,2007,5.9,1.85,1,Sci-Fi,2,0,0
train,1,49,92,26000610,The Adventures of Rocky & Bullwinkle ,16611,197,English,PG,76000000,2000,4.1,1.85,1,Adventure,5,1,1
train,0,202,110,66462600,The League of Extraordinary Gentlemen ,141533,786,English,PG13,78000000,2003,5.8,2.35,2,Action,4,0,0
train,1,306,98,368049635,Despicable Me 2 ,286877,284,English,PG,76000000,2013,7.5,1.85,2,Animation,4,2,0
train,1,185,154,306124059,Independence Day ,430055,856,English,PG13,75000000,1996,6.9,2.35,7,Action,3,1,0
train,1,177,129,229074524,The Lost World: Jurassic Park ,278362,552,English,PG13,73000000,1997,6.5,1.85,24,Action,3,0,0
train,1,181,86,193136719,Madagascar ,266636,385,English,PG,75000000,2005,6.9,1.85,5,Adventure,4,1,0
train,1,372,109,35286428,Children of Men ,361767,1206,English,R,76000000,2006,7.9,1.85,1,Drama,3,0,0
train,1,290,104,157299717,X-Men ,452928,1401,English,PG13,75000000,2000,7.4,2.35,7,Action,3,1,1
train,1,316,110,134568845,Wanted ,299852,713,English,R,75000000,2008,6.7,2.35,3,Action,4,2,0
train,1,122,136,134006721,The Rock ,259492,415,English,R,75000000,1996,7.4,2.35,12,Action,3,1,0
train,1,164,115,195329763,Ice Age: The Meltdown ,194249,253,English,PG,80000000,2006,6.9,1.85,4,Action,6,0,0
train,1,147,99,120776832,50 First Dates ,266103,456,English,PG13,75000000,2004,6.8,2.35,7,Comedy,2,1,0
train,1,219,117,118823091,Hairspray ,98693,401,English,PG,75000000,2007,6.7,2.35,6,Comedy,6,0,0
train,1,167,125,41814863,Exorcist: The Beginning ,28635,308,English,R,50000000,2004,5.1,2,14,Horror,3,0,0
train,1,384,125,117698894,Now You See Me ,447979,629,English,PG13,75000000,2013,7.3,2.35,3,Crime,3,1,0
train,1,151,128,77032279,The Terminal ,303864,596,English,PG13,60000000,2004,7.3,1.85,24,Comedy,2,1,0
train,1,107,100,73023275,Hotel for Dogs ,16271,57,English,PG,35000000,2009,5.4,1.85,3,Comedy,2,1,0
train,1,269,102,66636385,Charlie Wilson's War ,88451,289,English,R,75000000,2007,7.1,1.85,5,Biography,4,2,1
train,1,143,90,160762022,Shark Tale ,132415,288,English,PG,75000000,2004,6,1.85,2,Adventure,4,2,1
train,1,241,130,103338338,Dreamgirls ,55901,503,English,PG13,70000000,2006,6.5,2.35,5,Drama,3,0,0
